ID,YEAR,CAUSE_NAME,STATE,DEATHS,AADR
538,2003,Kidney Disease,New Mexico,217,12.31
539,2003,Parkinson's disease,New Mexico,152,8.9
540,2003,Pneumonitis due to solids and liquids,New Mexico,54,3.17
541,2003,Septicemia,New Mexico,140,7.89
542,2003,Stroke,New Mexico,770,44.62
543,2003,Suicide,New Mexico,343,18.61
544,2003,Unintentional Injuries,New Mexico,1227,67.32
545,2003,All Causes,New York,155877,771.1
546,2003,Alzheimer's disease,New York,1866,9.02
547,2003,Cancer,New York,36238,180.18
548,2003,Chronic liver disease and cirrhosis,New York,1374,6.84
549,2003,Chronic lower respiratory disease,New York,6709,33.27
550,2003,Diabetes,New York,4227,20.96
551,2003,Diseases of Heart,New York,55276,270.91
552,2003,Essential hypertension and hypertensive renal disease,New York,1472,7.22
553,2003,Homicide,New York,963,5.01
554,2003,Influenza and pneumonia,New York,5335,26.09
555,2003,Kidney Disease,New York,2415,11.93
556,2003,Parkinson's disease,New York,734,3.61
557,2003,Pneumonitis due to solids and liquids,New York,669,3.27
558,2003,Septicemia,New York,2114,10.45
559,2003,Stroke,New York,7281,35.72
560,2003,Suicide,New York,1169,5.94
561,2003,Unintentional Injuries,New York,4708,23.87
562,2003,All Causes,North Carolina,73459,909
563,2003,Alzheimer's disease,North Carolina,2145,28.31
564,2003,Cancer,North Carolina,16145,193.87
565,2003,Chronic liver disease and cirrhosis,North Carolina,749,8.65
566,2003,Chronic lower respiratory disease,North Carolina,3887,48.21
567,2003,Diabetes,North Carolina,2388,29.06
568,2003,Diseases of Heart,North Carolina,18674,233.33
569,2003,Essential hypertension and hypertensive renal disease,North Carolina,702,8.91
570,2003,Homicide,North Carolina,598,7.02
571,2003,Influenza and pneumonia,North Carolina,1990,25.64
572,2003,Kidney Disease,North Carolina,1387,17.33
573,2003,Parkinson's disease,North Carolina,458,5.89
574,2003,Pneumonitis due to solids and liquids,North Carolina,723,9.35
575,2003,Septicemia,North Carolina,1216,15.13
576,2003,Stroke,North Carolina,5203,66.39
577,2003,Suicide,North Carolina,955,11.21
578,2003,Unintentional Injuries,North Carolina,3835,46.31
579,2003,All Causes,North Dakota,6090,776.1
580,2003,Alzheimer's disease,North Dakota,336,37.5
581,2003,Cancer,North Dakota,1334,179.18
582,2003,Chronic liver disease and cirrhosis,North Dakota,78,11.51
583,2003,Chronic lower respiratory disease,North Dakota,302,39.09
584,2003,Diabetes,North Dakota,211,27.04
585,2003,Diseases of Heart,North Dakota,1632,201.82
586,2003,Essential hypertension and hypertensive renal disease,North Dakota,80,9.32
587,2003,Homicide,North Dakota,12,*
588,2003,Influenza and pneumonia,North Dakota,189,21.85
589,2003,Kidney Disease,North Dakota,56,6.6
590,2003,Parkinson's disease,North Dakota,53,6.52
591,2003,Pneumonitis due to solids and liquids,North Dakota,49,5.93
592,2003,Septicemia,North Dakota,35,4.6
593,2003,Stroke,North Dakota,476,56.69
594,2003,Suicide,North Dakota,81,12.31
595,2003,Unintentional Injuries,North Dakota,282,39.91
596,2003,All Causes,Ohio,109110,898.5
597,2003,Alzheimer's disease,Ohio,2902,23.74
598,2003,Cancer,Ohio,25076,205.27
599,2003,Chronic liver disease and cirrhosis,Ohio,1043,8.59
600,2003,Chronic lower respiratory disease,Ohio,5927,48.51
601,2003,Diabetes,Ohio,3731,30.59
602,2003,Diseases of Heart,Ohio,30667,251.17
603,2003,Essential hypertension and hypertensive renal disease,Ohio,1025,8.4
604,2003,Homicide,Ohio,520,4.65
605,2003,Influenza and pneumonia,Ohio,2330,19.12
606,2003,Kidney Disease,Ohio,2093,17.14
607,2003,Parkinson's disease,Ohio,826,6.75
608,2003,Pneumonitis due to solids and liquids,Ohio,778,6.38
609,2003,Septicemia,Ohio,1595,13.11
610,2003,Stroke,Ohio,6910,56.56
611,2003,Suicide,Ohio,1074,9.34
612,2003,Unintentional Injuries,Ohio,3757,32.16
613,2003,All Causes,Oklahoma,35721,986.5
614,2003,Alzheimer's disease,Oklahoma,794,22.12
615,2003,Cancer,Oklahoma,7338,199.84
616,2003,Chronic liver disease and cirrhosis,Oklahoma,341,9.39
617,2003,Chronic lower respiratory disease,Oklahoma,2160,59.02
618,2003,Diabetes,Oklahoma,1104,30.42
619,2003,Diseases of Heart,Oklahoma,11061,304.89
620,2003,Essential hypertension and hypertensive renal disease,Oklahoma,269,7.44
621,2003,Homicide,Oklahoma,224,6.43
622,2003,Influenza and pneumonia,Oklahoma,949,26.36
623,2003,Kidney Disease,Oklahoma,566,15.66
624,2003,Parkinson's disease,Oklahoma,225,6.26
625,2003,Pneumonitis due to solids and liquids,Oklahoma,270,7.49
626,2003,Septicemia,Oklahoma,456,12.55
627,2003,Stroke,Oklahoma,2485,68.93
628,2003,Suicide,Oklahoma,476,13.65
629,2003,Unintentional Injuries,Oklahoma,1748,49.86
630,2003,All Causes,Oregon,30912,816.9
631,2003,Alzheimer's disease,Oregon,1157,29.75
632,2003,Cancer,Oregon,7232,192.52
633,2003,Chronic liver disease and cirrhosis,Oregon,375,9.93
634,2003,Chronic lower respiratory disease,Oregon,1819,48.53
635,2003,Diabetes,Oregon,1032,27.26
636,2003,Diseases of Heart,Oregon,7049,184.42
637,2003,Essential hypertension and hypertensive renal disease,Oregon,351,9.1
638,2003,Homicide,Oregon,93,2.58
639,2003,Influenza and pneumonia,Oregon,632,16.35
640,2003,Kidney Disease,Oregon,306,8.05
641,2003,Parkinson's disease,Oregon,310,8.15
642,2003,Pneumonitis due to solids and liquids,Oregon,163,4.29
643,2003,Septicemia,Oregon,176,4.7
644,2003,Stroke,Oregon,2554,66.68
645,2003,Suicide,Oregon,592,16.22
646,2003,Unintentional Injuries,Oregon,1401,38.23
647,2003,All Causes,Pennsylvania,129769,860.8
648,2003,Alzheimer's disease,Pennsylvania,2952,18.32
649,2003,Cancer,Pennsylvania,29841,199.97
650,2003,Chronic liver disease and cirrhosis,Pennsylvania,1169,8.24
651,2003,Chronic lower respiratory disease,Pennsylvania,6046,39.2
652,2003,Diabetes,Pennsylvania,3732,24.75
653,2003,Diseases of Heart,Pennsylvania,38075,246.24
654,2003,Essential hypertension and hypertensive renal disease,Pennsylvania,953,6.14
655,2003,Homicide,Pennsylvania,676,5.69
656,2003,Influenza and pneumonia,Pennsylvania,3010,19.2
657,2003,Kidney Disease,Pennsylvania,3013,19.47
658,2003,Parkinson's disease,Pennsylvania,1005,6.33
659,2003,Pneumonitis due to solids and liquids,Pennsylvania,1272,8.07
660,2003,Septicemia,Pennsylvania,2471,16.19
661,2003,Stroke,Pennsylvania,8261,52.8
662,2003,Suicide,Pennsylvania,1340,10.55
663,2003,Unintentional Injuries,Pennsylvania,5014,37.91
664,2003,All Causes,Rhode Island,10039,798.7
665,2003,Alzheimer's disease,Rhode Island,303,21.96
666,2003,Cancer,Rhode Island,2328,192.07
667,2003,Chronic liver disease and cirrhosis,Rhode Island,94,8.14
668,2003,Chronic lower respiratory disease,Rhode Island,495,38.96
669,2003,Diabetes,Rhode Island,252,20.43
670,2003,Diseases of Heart,Rhode Island,3011,231.88
671,2003,Essential hypertension and hypertensive renal disease,Rhode Island,51,3.91
672,2003,Homicide,Rhode Island,29,2.65
673,2003,Influenza and pneumonia,Rhode Island,267,19.97
674,2003,Kidney Disease,Rhode Island,149,11.5
675,2003,Parkinson's disease,Rhode Island,69,5.23
676,2003,Pneumonitis due to solids and liquids,Rhode Island,76,5.72
677,2003,Septicemia,Rhode Island,126,9.78
678,2003,Stroke,Rhode Island,565,42.91
679,2003,Suicide,Rhode Island,84,7.7
680,2003,Unintentional Injuries,Rhode Island,393,33.89
681,2003,All Causes,South Carolina,38112,952.7
682,2003,Alzheimer's disease,South Carolina,1051,28.75
683,2003,Cancer,South Carolina,8512,204.41
684,2003,Chronic liver disease and cirrhosis,South Carolina,463,10.72
685,2003,Chronic lower respiratory disease,South Carolina,1913,47.4
686,2003,Diabetes,South Carolina,1161,28.29
687,2003,Diseases of Heart,South Carolina,9510,240.06
688,2003,Essential hypertension and hypertensive renal disease,South Carolina,400,10.17
689,2003,Homicide,South Carolina,325,7.84
690,2003,Influenza and pneumonia,South Carolina,907,23.84
691,2003,Kidney Disease,South Carolina,797,20.07
692,2003,Parkinson's disease,South Carolina,232,6.21
693,2003,Pneumonitis due to solids and liquids,South Carolina,326,8.64
694,2003,Septicemia,South Carolina,652,16.26
695,2003,Stroke,South Carolina,2748,71.17
696,2003,Suicide,South Carolina,476,11.46
697,2003,Unintentional Injuries,South Carolina,1941,47.52
698,2003,All Causes,South Dakota,7132,796.6
699,2003,Alzheimer's disease,South Dakota,174,17.46
700,2003,Cancer,South Dakota,1636,190.27
701,2003,Chronic liver disease and cirrhosis,South Dakota,80,10.1
702,2003,Chronic lower respiratory disease,South Dakota,379,42.87
703,2003,Diabetes,South Dakota,203,23.04
704,2003,Diseases of Heart,South Dakota,1943,210.2
705,2003,Essential hypertension and hypertensive renal disease,South Dakota,41,4.11
706,2003,Homicide,South Dakota,16,*
707,2003,Influenza and pneumonia,South Dakota,227,23.22
708,2003,Kidney Disease,South Dakota,124,13.06
709,2003,Parkinson's disease,South Dakota,56,6.07
710,2003,Pneumonitis due to solids and liquids,South Dakota,44,4.45
711,2003,Septicemia,South Dakota,71,7.94
712,2003,Stroke,South Dakota,476,50.4
713,2003,Suicide,South Dakota,102,13.52
714,2003,Unintentional Injuries,South Dakota,406,50.54
715,2003,All Causes,Tennessee,57313,994
716,2003,Alzheimer's disease,Tennessee,1466,26.9
717,2003,Cancer,Tennessee,12613,212.67
718,2003,Chronic liver disease and cirrhosis,Tennessee,703,11.53
719,2003,Chronic lower respiratory disease,Tennessee,3067,52.82
720,2003,Diabetes,Tennessee,1855,31.72
721,2003,Diseases of Heart,Tennessee,15919,277.64
722,2003,Essential hypertension and hypertensive renal disease,Tennessee,573,10.14
723,2003,Homicide,Tennessee,438,7.51
724,2003,Influenza and pneumonia,Tennessee,1814,32.49
725,2003,Kidney Disease,Tennessee,677,11.84
726,2003,Parkinson's disease,Tennessee,321,5.75
727,2003,Pneumonitis due to solids and liquids,Tennessee,474,8.57
728,2003,Septicemia,Tennessee,625,10.81
729,2003,Stroke,Tennessee,3883,69.15
730,2003,Suicide,Tennessee,762,12.85
731,2003,Unintentional Injuries,Tennessee,3004,51.76
732,2003,All Causes,Texas,154870,865.1
733,2003,Alzheimer's disease,Texas,4015,24.89
734,2003,Cancer,Texas,33867,186.12
735,2003,Chronic liver disease and cirrhosis,Texas,2309,11.78
736,2003,Chronic lower respiratory disease,Texas,7567,43.77
737,2003,Diabetes,Texas,5668,31.62
738,2003,Diseases of Heart,Texas,41779,241.16
739,2003,Essential hypertension and hypertensive renal disease,Texas,1324,7.79
740,2003,Homicide,Texas,1525,6.75
741,2003,Influenza and pneumonia,Texas,3613,21.38
742,2003,Kidney Disease,Texas,2678,15.39
743,2003,Parkinson's disease,Texas,1111,6.73
744,2003,Pneumonitis due to solids and liquids,Texas,997,5.97
745,2003,Septicemia,Texas,2259,12.84
746,2003,Stroke,Texas,10303,60.8
747,2003,Suicide,Texas,2363,11.12
748,2003,Unintentional Injuries,Texas,8425,40.77
749,2003,All Causes,United States,2448288,843.5
750,2003,Alzheimer's disease,United States,63457,22.06
751,2003,Cancer,United States,556902,190.85
752,2003,Chronic liver disease and cirrhosis,United States,27503,9.29
753,2003,Chronic lower respiratory disease,United States,126382,43.74
754,2003,Diabetes,United States,74219,25.51
755,2003,Diseases of Heart,United States,685089,236.3
756,2003,Essential hypertension and hypertensive renal disease,United States,21940,7.57
757,2003,Homicide,United States,17732,6.07
758,2003,Influenza and pneumonia,United States,65163,22.57
759,2003,Kidney Disease,United States,42453,14.67
760,2003,Parkinson's disease,United States,17997,6.26
761,2003,Pneumonitis due to solids and liquids,United States,17335,6.02
762,2003,Septicemia,United States,34069,11.76
763,2003,Stroke,United States,157689,54.57
764,2003,Suicide,United States,31484,10.79
765,2003,Unintentional Injuries,United States,109277,37.59
766,2003,All Causes,Utah,13412,793.6
767,2003,Alzheimer's disease,Utah,332,21.35
768,2003,Cancer,Utah,2444,144.56
769,2003,Chronic liver disease and cirrhosis,Utah,121,6.76
770,2003,Chronic lower respiratory disease,Utah,569,35
771,2003,Diabetes,Utah,520,31.48
772,2003,Diseases of Heart,Utah,3018,187.38
773,2003,Essential hypertension and hypertensive renal disease,Utah,93,5.92
774,2003,Homicide,Utah,58,2.54
775,2003,Influenza and pneumonia,Utah,453,28.23
776,2003,Kidney Disease,Utah,207,12.72
777,2003,Parkinson's disease,Utah,186,11.8
778,2003,Pneumonitis due to solids and liquids,Utah,89,5.63
779,2003,Septicemia,Utah,120,7.17
780,2003,Stroke,Utah,876,55.23
781,2003,Suicide,Utah,336,15.44
782,2003,Unintentional Injuries,Utah,702,34.73
783,2003,All Causes,Vermont,5120,779.7
784,2003,Alzheimer's disease,Vermont,171,25.91
785,2003,Cancer,Vermont,1210,183.55
786,2003,Chronic liver disease and cirrhosis,Vermont,58,8.74
787,2003,Chronic lower respiratory disease,Vermont,301,46.17
788,2003,Diabetes,Vermont,183,27.72
789,2003,Diseases of Heart,Vermont,1349,204.05
790,2003,Essential hypertension and hypertensive renal disease,Vermont,28,4.23
791,2003,Homicide,Vermont,12,*
792,2003,Influenza and pneumonia,Vermont,116,17.67
793,2003,Kidney Disease,Vermont,53,8.13
794,2003,Parkinson's disease,Vermont,51,7.78
795,2003,Pneumonitis due to solids and liquids,Vermont,23,3.46
796,2003,Septicemia,Vermont,36,5.52
797,2003,Stroke,Vermont,306,46.2
798,2003,Suicide,Vermont,83,13.03
799,2003,Unintentional Injuries,Vermont,235,36.28
800,2003,All Causes,Virginia,58282,863.3
801,2003,Alzheimer's disease,Virginia,1466,23.44
802,2003,Cancer,Virginia,13781,198.08
803,2003,Chronic liver disease and cirrhosis,Virginia,606,8.14
804,2003,Chronic lower respiratory disease,Virginia,2983,45.03
805,2003,Diabetes,Virginia,1587,23
806,2003,Diseases of Heart,Virginia,14756,222.09
807,2003,Essential hypertension and hypertensive renal disease,Virginia,488,7.33
808,2003,Homicide,Virginia,462,6.21
809,2003,Influenza and pneumonia,Virginia,1559,24.17
810,2003,Kidney Disease,Virginia,1244,18.68
811,2003,Parkinson's disease,Virginia,408,6.39
812,2003,Pneumonitis due to solids and liquids,Virginia,547,8.59
813,2003,Septicemia,Virginia,1273,19.08
814,2003,Stroke,Virginia,3938,60.58
815,2003,Suicide,Virginia,808,10.87
816,2003,Unintentional Injuries,Virginia,2644,37.04
817,2003,All Causes,Washington,45920,789.2
818,2003,Alzheimer's disease,Washington,2380,41.37
819,2003,Cancer,Washington,11064,190.39
820,2003,Chronic liver disease and cirrhosis,Washington,568,9.21
821,2003,Chronic lower respiratory disease,Washington,2652,46.59
822,2003,Diabetes,Washington,1509,26.05
823,2003,Diseases of Heart,Washington,11185,192.8
824,2003,Essential hypertension and hypertensive renal disease,Washington,356,6.17
825,2003,Homicide,Washington,219,3.53
826,2003,Influenza and pneumonia,Washington,1086,18.8
827,2003,Kidney Disease,Washington,304,5.25
828,2003,Parkinson's disease,Washington,482,8.55
829,2003,Pneumonitis due to solids and liquids,Washington,414,7.16
830,2003,Septicemia,Washington,339,5.79
831,2003,Stroke,Washington,3595,62.39
832,2003,Suicide,Washington,803,13.06
833,2003,Unintentional Injuries,Washington,2239,36.94
834,2003,All Causes,West Virginia,21306,1003.1
835,2003,Alzheimer's disease,West Virginia,470,22.22
836,2003,Cancer,West Virginia,4610,211.63
837,2003,Chronic liver disease and cirrhosis,West Virginia,236,11.13
838,2003,Chronic lower respiratory disease,West Virginia,1296,59.15
839,2003,Diabetes,West Virginia,807,37.05
840,2003,Diseases of Heart,West Virginia,6186,288.07
841,2003,Essential hypertension and hypertensive renal disease,West Virginia,192,9.02
842,2003,Homicide,West Virginia,89,4.96
843,2003,Influenza and pneumonia,West Virginia,536,25.32
844,2003,Kidney Disease,West Virginia,458,21.21
845,2003,Parkinson's disease,West Virginia,110,5.09
846,2003,Pneumonitis due to solids and liquids,West Virginia,122,5.74
847,2003,Septicemia,West Virginia,292,13.56
848,2003,Stroke,West Virginia,1309,61.19
849,2003,Suicide,West Virginia,266,14.04
850,2003,Unintentional Injuries,West Virginia,1004,53.71
851,2003,All Causes,Wisconsin,46177,780.1
852,2003,Alzheimer's disease,Wisconsin,1411,22.64
853,2003,Cancer,Wisconsin,10648,183.39
854,2003,Chronic liver disease and cirrhosis,Wisconsin,435,7.64
855,2003,Chronic lower respiratory disease,Wisconsin,2299,39.09
856,2003,Diabetes,Wisconsin,1331,22.73
857,2003,Diseases of Heart,Wisconsin,12479,207.91
858,2003,Essential hypertension and hypertensive renal disease,Wisconsin,380,6.26
859,2003,Homicide,Wisconsin,195,3.56
860,2003,Influenza and pneumonia,Wisconsin,1165,18.95
861,2003,Kidney Disease,Wisconsin,873,14.51
862,2003,Parkinson's disease,Wisconsin,435,7.24
863,2003,Pneumonitis due to solids and liquids,Wisconsin,318,5.22
864,2003,Septicemia,Wisconsin,405,6.82
865,2003,Stroke,Wisconsin,3216,53.11
866,2003,Suicide,Wisconsin,647,11.64
867,2003,Unintentional Injuries,Wisconsin,2345,40.99
868,2003,All Causes,Wyoming,4172,857.7
869,2003,Alzheimer's disease,Wyoming,142,30.9
870,2003,Cancer,Wyoming,943,188.9
871,2003,Chronic liver disease and cirrhosis,Wyoming,55,10.58
872,2003,Chronic lower respiratory disease,Wyoming,278,57.58
873,2003,Diabetes,Wyoming,138,27.82
874,2003,Diseases of Heart,Wyoming,975,202.1
875,2003,Essential hypertension and hypertensive renal disease,Wyoming,21,4.48
876,2003,Homicide,Wyoming,16,*
877,2003,Influenza and pneumonia,Wyoming,145,30.84
878,2003,Kidney Disease,Wyoming,57,11.87
879,2003,Parkinson's disease,Wyoming,24,5.16
880,2003,Pneumonitis due to solids and liquids,Wyoming,13,*
881,2003,Septicemia,Wyoming,41,8.46
882,2003,Stroke,Wyoming,253,53.87
883,2003,Suicide,Wyoming,109,21.8
884,2003,Unintentional Injuries,Wyoming,273,55.12
885,2004,All Causes,Alabama,46121,998.3
886,2004,Alzheimer's disease,Alabama,1385,31.42
887,2004,Cancer,Alabama,9756,204.54
888,2004,Chronic liver disease and cirrhosis,Alabama,477,9.86
889,2004,Chronic lower respiratory disease,Alabama,2361,50.24
890,2004,Diabetes,Alabama,1449,30.83
891,2004,Diseases of Heart,Alabama,12774,278.07
892,2004,Essential hypertension and hypertensive renal disease,Alabama,413,9.05
893,2004,Homicide,Alabama,369,8.25
894,2004,Influenza and pneumonia,Alabama,994,22.1
895,2004,Kidney Disease,Alabama,1049,22.82
896,2004,Parkinson's disease,Alabama,256,5.71
897,2004,Pneumonitis due to solids and liquids,Alabama,287,6.4
898,2004,Septicemia,Alabama,756,16.29
899,2004,Stroke,Alabama,2986,65.46
900,2004,Suicide,Alabama,541,11.73
