YEAR,CAUSE_NAME,STATE,DEATHS,AADR
2003,Diabetes,North Dakota,211,27.04
2003,Diseases of Heart,North Dakota,1632,201.82
2003,Essential hypertension and hypertensive renal disease,North Dakota,80,9.32
2003,Homicide,North Dakota,12,*
2003,Influenza and pneumonia,North Dakota,189,21.85
2003,Kidney Disease,North Dakota,56,6.6
2003,Parkinson's disease,North Dakota,53,6.52
2003,Pneumonitis due to solids and liquids,North Dakota,49,5.93
2003,Septicemia,North Dakota,35,4.6
2003,Stroke,North Dakota,476,56.69
2003,Suicide,North Dakota,81,12.31
2003,Unintentional Injuries,North Dakota,282,39.91
2003,All Causes,Ohio,109110,898.5
2003,Alzheimer's disease,Ohio,2902,23.74
2003,Cancer,Ohio,25076,205.27
2003,Chronic liver disease and cirrhosis,Ohio,1043,8.59
2003,Chronic lower respiratory disease,Ohio,5927,48.51
2003,Diabetes,Ohio,3731,30.59
2003,Diseases of Heart,Ohio,30667,251.17
2003,Essential hypertension and hypertensive renal disease,Ohio,1025,8.4
2003,Homicide,Ohio,520,4.65
2003,Influenza and pneumonia,Ohio,2330,19.12
2003,Kidney Disease,Ohio,2093,17.14
2003,Parkinson's disease,Ohio,826,6.75
2003,Pneumonitis due to solids and liquids,Ohio,778,6.38
2003,Septicemia,Ohio,1595,13.11
2003,Stroke,Ohio,6910,56.56
2003,Suicide,Ohio,1074,9.34
2003,Unintentional Injuries,Ohio,3757,32.16
2003,All Causes,Oklahoma,35721,986.5
2003,Alzheimer's disease,Oklahoma,794,22.12
2003,Cancer,Oklahoma,7338,199.84
2003,Chronic liver disease and cirrhosis,Oklahoma,341,9.39
2003,Chronic lower respiratory disease,Oklahoma,2160,59.02
2003,Diabetes,Oklahoma,1104,30.42
2003,Diseases of Heart,Oklahoma,11061,304.89
2003,Essential hypertension and hypertensive renal disease,Oklahoma,269,7.44
2003,Homicide,Oklahoma,224,6.43
2003,Influenza and pneumonia,Oklahoma,949,26.36
2003,Kidney Disease,Oklahoma,566,15.66
2003,Parkinson's disease,Oklahoma,225,6.26
2003,Pneumonitis due to solids and liquids,Oklahoma,270,7.49
2003,Septicemia,Oklahoma,456,12.55
2003,Stroke,Oklahoma,2485,68.93
2003,Suicide,Oklahoma,476,13.65
2003,Unintentional Injuries,Oklahoma,1748,49.86
2003,All Causes,Oregon,30912,816.9
2003,Alzheimer's disease,Oregon,1157,29.75
2003,Cancer,Oregon,7232,192.52
2003,Chronic liver disease and cirrhosis,Oregon,375,9.93
2003,Chronic lower respiratory disease,Oregon,1819,48.53
2003,Diabetes,Oregon,1032,27.26
2003,Diseases of Heart,Oregon,7049,184.42
2003,Essential hypertension and hypertensive renal disease,Oregon,351,9.1
2003,Homicide,Oregon,93,2.58
2003,Influenza and pneumonia,Oregon,632,16.35
2003,Kidney Disease,Oregon,306,8.05
2003,Parkinson's disease,Oregon,310,8.15
2003,Pneumonitis due to solids and liquids,Oregon,163,4.29
2003,Septicemia,Oregon,176,4.7
2003,Stroke,Oregon,2554,66.68
2003,Suicide,Oregon,592,16.22
2003,Unintentional Injuries,Oregon,1401,38.23
2003,All Causes,Pennsylvania,129769,860.8
2003,Alzheimer's disease,Pennsylvania,2952,18.32
2003,Cancer,Pennsylvania,29841,199.97
2003,Chronic liver disease and cirrhosis,Pennsylvania,1169,8.24
2003,Chronic lower respiratory disease,Pennsylvania,6046,39.2
2003,Diabetes,Pennsylvania,3732,24.75
2003,Diseases of Heart,Pennsylvania,38075,246.24
2003,Essential hypertension and hypertensive renal disease,Pennsylvania,953,6.14
2003,Homicide,Pennsylvania,676,5.69
2003,Influenza and pneumonia,Pennsylvania,3010,19.2
2003,Kidney Disease,Pennsylvania,3013,19.47
2003,Parkinson's disease,Pennsylvania,1005,6.33
2003,Pneumonitis due to solids and liquids,Pennsylvania,1272,8.07
2003,Septicemia,Pennsylvania,2471,16.19
2003,Stroke,Pennsylvania,8261,52.8
2003,Suicide,Pennsylvania,1340,10.55
2003,Unintentional Injuries,Pennsylvania,5014,37.91
2003,All Causes,Rhode Island,10039,798.7
2003,Alzheimer's disease,Rhode Island,303,21.96
2003,Cancer,Rhode Island,2328,192.07
2003,Chronic liver disease and cirrhosis,Rhode Island,94,8.14
2003,Chronic lower respiratory disease,Rhode Island,495,38.96
2003,Diabetes,Rhode Island,252,20.43
2003,Diseases of Heart,Rhode Island,3011,231.88
2003,Essential hypertension and hypertensive renal disease,Rhode Island,51,3.91
2003,Homicide,Rhode Island,29,2.65
2003,Influenza and pneumonia,Rhode Island,267,19.97
2003,Kidney Disease,Rhode Island,149,11.5
2003,Parkinson's disease,Rhode Island,69,5.23
2003,Pneumonitis due to solids and liquids,Rhode Island,76,5.72
2003,Septicemia,Rhode Island,126,9.78
2003,Stroke,Rhode Island,565,42.91
2003,Suicide,Rhode Island,84,7.7
2003,Unintentional Injuries,Rhode Island,393,33.89
2003,All Causes,South Carolina,38112,952.7
2003,Alzheimer's disease,South Carolina,1051,28.75
2003,Cancer,South Carolina,8512,204.41
2003,Chronic liver disease and cirrhosis,South Carolina,463,10.72
2003,Chronic lower respiratory disease,South Carolina,1913,47.4
2003,Diabetes,South Carolina,1161,28.29
2003,Diseases of Heart,South Carolina,9510,240.06
2003,Essential hypertension and hypertensive renal disease,South Carolina,400,10.17
2003,Homicide,South Carolina,325,7.84
2003,Influenza and pneumonia,South Carolina,907,23.84
2003,Kidney Disease,South Carolina,797,20.07
2003,Parkinson's disease,South Carolina,232,6.21
2003,Pneumonitis due to solids and liquids,South Carolina,326,8.64
2003,Septicemia,South Carolina,652,16.26
2003,Stroke,South Carolina,2748,71.17
2003,Suicide,South Carolina,476,11.46
2003,Unintentional Injuries,South Carolina,1941,47.52
2003,All Causes,South Dakota,7132,796.6
2003,Alzheimer's disease,South Dakota,174,17.46
2003,Cancer,South Dakota,1636,190.27
2003,Chronic liver disease and cirrhosis,South Dakota,80,10.1
2003,Chronic lower respiratory disease,South Dakota,379,42.87
2003,Diabetes,South Dakota,203,23.04
2003,Diseases of Heart,South Dakota,1943,210.2
2003,Essential hypertension and hypertensive renal disease,South Dakota,41,4.11
2003,Homicide,South Dakota,16,*
2003,Influenza and pneumonia,South Dakota,227,23.22
2003,Kidney Disease,South Dakota,124,13.06
2003,Parkinson's disease,South Dakota,56,6.07
2003,Pneumonitis due to solids and liquids,South Dakota,44,4.45
2003,Septicemia,South Dakota,71,7.94
2003,Stroke,South Dakota,476,50.4
2003,Suicide,South Dakota,102,13.52
2003,Unintentional Injuries,South Dakota,406,50.54
2003,All Causes,Tennessee,57313,994
2003,Alzheimer's disease,Tennessee,1466,26.9
2003,Cancer,Tennessee,12613,212.67
2003,Chronic liver disease and cirrhosis,Tennessee,703,11.53
2003,Chronic lower respiratory disease,Tennessee,3067,52.82
2003,Diabetes,Tennessee,1855,31.72
2003,Diseases of Heart,Tennessee,15919,277.64
2003,Essential hypertension and hypertensive renal disease,Tennessee,573,10.14
2003,Homicide,Tennessee,438,7.51
2003,Influenza and pneumonia,Tennessee,1814,32.49
2003,Kidney Disease,Tennessee,677,11.84
2003,Parkinson's disease,Tennessee,321,5.75
2003,Pneumonitis due to solids and liquids,Tennessee,474,8.57
2003,Septicemia,Tennessee,625,10.81
2003,Stroke,Tennessee,3883,69.15
2003,Suicide,Tennessee,762,12.85
2003,Unintentional Injuries,Tennessee,3004,51.76
2003,All Causes,Texas,154870,865.1
2003,Alzheimer's disease,Texas,4015,24.89
2003,Cancer,Texas,33867,186.12
2003,Chronic liver disease and cirrhosis,Texas,2309,11.78
2003,Chronic lower respiratory disease,Texas,7567,43.77
2003,Diabetes,Texas,5668,31.62
2003,Diseases of Heart,Texas,41779,241.16
2003,Essential hypertension and hypertensive renal disease,Texas,1324,7.79
2003,Homicide,Texas,1525,6.75
2003,Influenza and pneumonia,Texas,3613,21.38
2003,Kidney Disease,Texas,2678,15.39
2003,Parkinson's disease,Texas,1111,6.73
2003,Pneumonitis due to solids and liquids,Texas,997,5.97
2003,Septicemia,Texas,2259,12.84
2003,Stroke,Texas,10303,60.8
2003,Suicide,Texas,2363,11.12
2003,Unintentional Injuries,Texas,8425,40.77
2003,All Causes,United States,2448288,843.5
2003,Alzheimer's disease,United States,63457,22.06
2003,Cancer,United States,556902,190.85
2003,Chronic liver disease and cirrhosis,United States,27503,9.29
2003,Chronic lower respiratory disease,United States,126382,43.74
2003,Diabetes,United States,74219,25.51
2003,Diseases of Heart,United States,685089,236.3
2003,Essential hypertension and hypertensive renal disease,United States,21940,7.57
2003,Homicide,United States,17732,6.07
2003,Influenza and pneumonia,United States,65163,22.57
2003,Kidney Disease,United States,42453,14.67
2003,Parkinson's disease,United States,17997,6.26
2003,Pneumonitis due to solids and liquids,United States,17335,6.02
2003,Septicemia,United States,34069,11.76
2003,Stroke,United States,157689,54.57
2003,Suicide,United States,31484,10.79
2003,Unintentional Injuries,United States,109277,37.59
2003,All Causes,Utah,13412,793.6
2003,Alzheimer's disease,Utah,332,21.35
2003,Cancer,Utah,2444,144.56
2003,Chronic liver disease and cirrhosis,Utah,121,6.76
2003,Chronic lower respiratory disease,Utah,569,35
2003,Diabetes,Utah,520,31.48
2003,Diseases of Heart,Utah,3018,187.38
2003,Essential hypertension and hypertensive renal disease,Utah,93,5.92
2003,Homicide,Utah,58,2.54
2003,Influenza and pneumonia,Utah,453,28.23
2003,Kidney Disease,Utah,207,12.72
2003,Parkinson's disease,Utah,186,11.8
2003,Pneumonitis due to solids and liquids,Utah,89,5.63
2003,Septicemia,Utah,120,7.17
2003,Stroke,Utah,876,55.23
2003,Suicide,Utah,336,15.44
2003,Unintentional Injuries,Utah,702,34.73
2003,All Causes,Vermont,5120,779.7
2003,Alzheimer's disease,Vermont,171,25.91
2003,Cancer,Vermont,1210,183.55
2003,Chronic liver disease and cirrhosis,Vermont,58,8.74
2003,Chronic lower respiratory disease,Vermont,301,46.17
2003,Diabetes,Vermont,183,27.72
2003,Diseases of Heart,Vermont,1349,204.05
2003,Essential hypertension and hypertensive renal disease,Vermont,28,4.23
2003,Homicide,Vermont,12,*
2003,Influenza and pneumonia,Vermont,116,17.67
2003,Kidney Disease,Vermont,53,8.13
2003,Parkinson's disease,Vermont,51,7.78
2003,Pneumonitis due to solids and liquids,Vermont,23,3.46
2003,Septicemia,Vermont,36,5.52
2003,Stroke,Vermont,306,46.2
2003,Suicide,Vermont,83,13.03
2003,Unintentional Injuries,Vermont,235,36.28
2003,All Causes,Virginia,58282,863.3
2003,Alzheimer's disease,Virginia,1466,23.44
2003,Cancer,Virginia,13781,198.08
2003,Chronic liver disease and cirrhosis,Virginia,606,8.14
2003,Chronic lower respiratory disease,Virginia,2983,45.03
2003,Diabetes,Virginia,1587,23
2003,Diseases of Heart,Virginia,14756,222.09
2003,Essential hypertension and hypertensive renal disease,Virginia,488,7.33
2003,Homicide,Virginia,462,6.21
2003,Influenza and pneumonia,Virginia,1559,24.17
2003,Kidney Disease,Virginia,1244,18.68
2003,Parkinson's disease,Virginia,408,6.39
2003,Pneumonitis due to solids and liquids,Virginia,547,8.59
2003,Septicemia,Virginia,1273,19.08
2003,Stroke,Virginia,3938,60.58
2003,Suicide,Virginia,808,10.87
2003,Unintentional Injuries,Virginia,2644,37.04
2003,All Causes,Washington,45920,789.2
2003,Alzheimer's disease,Washington,2380,41.37
2003,Cancer,Washington,11064,190.39
2003,Chronic liver disease and cirrhosis,Washington,568,9.21
2003,Chronic lower respiratory disease,Washington,2652,46.59
2003,Diabetes,Washington,1509,26.05
2003,Diseases of Heart,Washington,11185,192.8
2003,Essential hypertension and hypertensive renal disease,Washington,356,6.17
2003,Homicide,Washington,219,3.53
2003,Influenza and pneumonia,Washington,1086,18.8
2003,Kidney Disease,Washington,304,5.25
2003,Parkinson's disease,Washington,482,8.55
2003,Pneumonitis due to solids and liquids,Washington,414,7.16
2003,Septicemia,Washington,339,5.79
2003,Stroke,Washington,3595,62.39
2003,Suicide,Washington,803,13.06
2003,Unintentional Injuries,Washington,2239,36.94
2003,All Causes,West Virginia,21306,1003.1
2003,Alzheimer's disease,West Virginia,470,22.22
2003,Cancer,West Virginia,4610,211.63
2003,Chronic liver disease and cirrhosis,West Virginia,236,11.13
2003,Chronic lower respiratory disease,West Virginia,1296,59.15
2003,Diabetes,West Virginia,807,37.05
2003,Diseases of Heart,West Virginia,6186,288.07
2003,Essential hypertension and hypertensive renal disease,West Virginia,192,9.02
2003,Homicide,West Virginia,89,4.96
2003,Influenza and pneumonia,West Virginia,536,25.32
2003,Kidney Disease,West Virginia,458,21.21
2003,Parkinson's disease,West Virginia,110,5.09
2003,Pneumonitis due to solids and liquids,West Virginia,122,5.74
2003,Septicemia,West Virginia,292,13.56
2003,Stroke,West Virginia,1309,61.19
2003,Suicide,West Virginia,266,14.04
2003,Unintentional Injuries,West Virginia,1004,53.71
2003,All Causes,Wisconsin,46177,780.1
2003,Alzheimer's disease,Wisconsin,1411,22.64
2003,Cancer,Wisconsin,10648,183.39
2003,Chronic liver disease and cirrhosis,Wisconsin,435,7.64
2003,Chronic lower respiratory disease,Wisconsin,2299,39.09
2003,Diabetes,Wisconsin,1331,22.73
2003,Diseases of Heart,Wisconsin,12479,207.91
2003,Essential hypertension and hypertensive renal disease,Wisconsin,380,6.26
2003,Homicide,Wisconsin,195,3.56
2003,Influenza and pneumonia,Wisconsin,1165,18.95
2003,Kidney Disease,Wisconsin,873,14.51
2003,Parkinson's disease,Wisconsin,435,7.24
2003,Pneumonitis due to solids and liquids,Wisconsin,318,5.22
2003,Septicemia,Wisconsin,405,6.82
2003,Stroke,Wisconsin,3216,53.11
2003,Suicide,Wisconsin,647,11.64
2003,Unintentional Injuries,Wisconsin,2345,40.99
2003,All Causes,Wyoming,4172,857.7
2003,Alzheimer's disease,Wyoming,142,30.9
2003,Cancer,Wyoming,943,188.9
2003,Chronic liver disease and cirrhosis,Wyoming,55,10.58
2003,Chronic lower respiratory disease,Wyoming,278,57.58
2003,Diabetes,Wyoming,138,27.82
2003,Diseases of Heart,Wyoming,975,202.1
2003,Essential hypertension and hypertensive renal disease,Wyoming,21,4.48
2003,Homicide,Wyoming,16,*
2003,Influenza and pneumonia,Wyoming,145,30.84
2003,Kidney Disease,Wyoming,57,11.87
2003,Parkinson's disease,Wyoming,24,5.16
2003,Pneumonitis due to solids and liquids,Wyoming,13,*
2003,Septicemia,Wyoming,41,8.46
2003,Stroke,Wyoming,253,53.87
2003,Suicide,Wyoming,109,21.8
2003,Unintentional Injuries,Wyoming,273,55.12
2004,All Causes,Alabama,46121,998.3
2004,Alzheimer's disease,Alabama,1385,31.42
2004,Cancer,Alabama,9756,204.54
2004,Chronic liver disease and cirrhosis,Alabama,477,9.86
2004,Chronic lower respiratory disease,Alabama,2361,50.24
2004,Diabetes,Alabama,1449,30.83
2004,Diseases of Heart,Alabama,12774,278.07
2004,Essential hypertension and hypertensive renal disease,Alabama,413,9.05
2004,Homicide,Alabama,369,8.25
2004,Influenza and pneumonia,Alabama,994,22.1
2004,Kidney Disease,Alabama,1049,22.82
2004,Parkinson's disease,Alabama,256,5.71
2004,Pneumonitis due to solids and liquids,Alabama,287,6.4
2004,Septicemia,Alabama,756,16.29
2004,Stroke,Alabama,2986,65.46
2004,Suicide,Alabama,541,11.73
2004,Unintentional Injuries,Alabama,2403,52.98
2004,All Causes,Alaska,3051,756.7
2004,Alzheimer's disease,Alaska,48,17.99
2004,Cancer,Alaska,728,184.23
2004,Chronic liver disease and cirrhosis,Alaska,47,8.14
2004,Chronic lower respiratory disease,Alaska,139,39.52
2004,Diabetes,Alaska,93,22.55
2004,Diseases of Heart,Alaska,589,160.11
2004,Essential hypertension and hypertensive renal disease,Alaska,14,*
2004,Homicide,Alaska,41,6.06
2004,Influenza and pneumonia,Alaska,42,15.12
2004,Kidney Disease,Alaska,23,7.1
2004,Parkinson's disease,Alaska,17,*
2004,Pneumonitis due to solids and liquids,Alaska,14,*
2004,Septicemia,Alaska,19,*
2004,Stroke,Alaska,172,52.77
2004,Suicide,Alaska,155,23.02
2004,Unintentional Injuries,Alaska,326,56.02
2004,All Causes,Arizona,43198,771.1
2004,Alzheimer's disease,Arizona,1675,31.57
2004,Cancer,Arizona,9618,167.53
2004,Chronic liver disease and cirrhosis,Arizona,655,11.51
2004,Chronic lower respiratory disease,Arizona,2416,42.86
2004,Diabetes,Arizona,1196,21.01
2004,Diseases of Heart,Arizona,10539,190.03
2004,Essential hypertension and hypertensive renal disease,Arizona,408,7.43
2004,Homicide,Arizona,509,8.96
2004,Influenza and pneumonia,Arizona,1111,20.29
2004,Kidney Disease,Arizona,634,11.22
2004,Parkinson's disease,Arizona,390,7.11
2004,Pneumonitis due to solids and liquids,Arizona,246,4.54
2004,Septicemia,Arizona,456,8.02
2004,Stroke,Arizona,2446,44.57
2004,Suicide,Arizona,880,15.81
2004,Unintentional Injuries,Arizona,2770,49.3
2004,All Causes,Arkansas,27528,927.4
2004,Alzheimer's disease,Arkansas,622,20.88
2004,Cancer,Arkansas,6304,208.55
2004,Chronic liver disease and cirrhosis,Arkansas,231,7.84
2004,Chronic lower respiratory disease,Arkansas,1428,47.35
2004,Diabetes,Arkansas,838,28.03
2004,Diseases of Heart,Arkansas,7534,252.07
2004,Essential hypertension and hypertensive renal disease,Arkansas,239,8.05
2004,Homicide,Arkansas,211,7.82
2004,Influenza and pneumonia,Arkansas,759,25.54
2004,Kidney Disease,Arkansas,562,18.79
2004,Parkinson's disease,Arkansas,157,5.27
2004,Pneumonitis due to solids and liquids,Arkansas,195,6.55
2004,Septicemia,Arkansas,470,15.79
2004,Stroke,Arkansas,1948,65.29
2004,Suicide,Arkansas,361,12.99
2004,Unintentional Injuries,Arkansas,1406,50.64
2004,All Causes,California,232525,734.3
2004,Alzheimer's disease,California,6964,22.94
2004,Cancer,California,53700,169.19
2004,Chronic liver disease and cirrhosis,California,3703,10.99
2004,Chronic lower respiratory disease,California,12522,40.63
2004,Diabetes,California,7117,22.55
2004,Diseases of Heart,California,64999,209.02
2004,Essential hypertension and hypertensive renal disease,California,2859,9.22
2004,Homicide,California,2490,6.76
2004,Influenza and pneumonia,California,7323,23.8
2004,Kidney Disease,California,2373,7.58
2004,Parkinson's disease,California,1832,6.02
2004,Pneumonitis due to solids and liquids,California,951,3.07
2004,Septicemia,California,931,2.93
2004,Stroke,California,16882,54.64
2004,Suicide,California,3368,9.67
2004,Unintentional Injuries,California,10633,30.78
2004,All Causes,Colorado,28309,738.5
2004,Alzheimer's disease,Colorado,912,26.1
2004,Cancer,Colorado,6196,159.36
2004,Chronic liver disease and cirrhosis,Colorado,427,9.65
2004,Chronic lower respiratory disease,Colorado,1899,51.77
2004,Diabetes,Colorado,696,18.22
2004,Diseases of Heart,Colorado,6079,163.55
2004,Essential hypertension and hypertensive renal disease,Colorado,215,6.01
2004,Homicide,Colorado,219,4.66
2004,Influenza and pneumonia,Colorado,637,17.47
2004,Kidney Disease,Colorado,406,11.11
2004,Parkinson's disease,Colorado,256,7.3
2004,Pneumonitis due to solids and liquids,Colorado,255,7.12
2004,Septicemia,Colorado,301,8
2004,Stroke,Colorado,1638,44.91
2004,Suicide,Colorado,797,17.22
2004,Unintentional Injuries,Colorado,1810,42.14
2004,All Causes,Connecticut,29314,725.1
2004,Alzheimer's disease,Connecticut,684,15.73
2004,Cancer,Connecticut,7175,182.41
2004,Chronic liver disease and cirrhosis,Connecticut,293,7.64
2004,Chronic lower respiratory disease,Connecticut,1432,35.38
2004,Diabetes,Connecticut,767,19.05
2004,Diseases of Heart,Connecticut,7868,189.54
2004,Essential hypertension and hypertensive renal disease,Connecticut,313,7.51
2004,Homicide,Connecticut,110,3.3
2004,Influenza and pneumonia,Connecticut,868,20.3
2004,Kidney Disease,Connecticut,604,14.8
2004,Parkinson's disease,Connecticut,236,5.7
2004,Pneumonitis due to solids and liquids,Connecticut,337,7.91
